Sector,Subsector,Gas,Year,Value,Source
Energy,Manufacturing Industries and Construction,CH4,2013,0.078114,National Communication 3
Energy,Manufacturing Industries and Construction,CH4,2014,0.078114,National Communication 3
Energy,Manufacturing Industries and Construction,CH4,2015,0.078114,National Communication 3
Energy,Manufacturing Industries and Construction,CH4,2016,0.067588,National Communication 3
Energy,Manufacturing Industries and Construction,CH4,2017,0.057062,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,1995,0.1507,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,1996,0.16815,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,1997,0.1856,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,1998,0.17805,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,1999,0.1705,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2000,0.15935,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2001,0.1482,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2002,0.16705,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2003,0.1859,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2004,0.2501,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2005,0.3143,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2006,0.2564,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2007,0.1985,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2008,0.4309,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2009,0.6633,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2010,0.45385,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2011,0.2444,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2012,0.41155,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2013,0.5787,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2014,0.5787,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2015,0.5787,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2016,0.84025,National Communication 3
Energy,Manufacturing Industries and Construction,CO2,2017,1.1018,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,1995,0.01638,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,1996,0.01638,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,1997,0.01638,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,1998,0.01638,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,1999,0.01638,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2000,0.03276,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2001,0.04914,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2002,0.04914,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2003,0.04914,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2004,0.04368,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2005,0.03822,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2006,0.04095,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2007,0.04368,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2008,0.04641,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2009,0.04914,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2010,0.04641,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2011,0.04368,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2012,0.07371,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2013,0.10374,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2014,0.10374,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2015,0.10374,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2016,0.09009,National Communication 3
Energy,Manufacturing Industries and Construction,N2O,2017,0.07644,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,1995,1.6649,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,1996,1.73952,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,1997,1.81414,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,1998,1.88876,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,1999,1.96338,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2000,2.038,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2001,2.1272,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2002,2.2164,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2003,2.3056,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2004,2.3948,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2005,2.484,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2006,2.592,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2007,2.7,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2008,2.808,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2009,2.916,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2010,3.024,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2011,3.0946,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2012,3.1652,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2013,3.2358,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2014,3.3064,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2015,3.377,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2016,3.34387,National Communication 3
Energy,"Other (Residential, Commercial, Institution)",All GHG,2017,3.31074,National Communication 3
Energy,Transport,CH4,1995,0.0051522,National Communication 3
Energy,Transport,CH4,1996,0.0053184,National Communication 3
Energy,Transport,CH4,1997,0.0054846,National Communication 3
Energy,Transport,CH4,1998,0.0060109,National Communication 3
Energy,Transport,CH4,1999,0.0065372,National Communication 3
Energy,Transport,CH4,2000,0.0064818,National Communication 3
Energy,Transport,CH4,2001,0.0064264,National Communication 3
Energy,Transport,CH4,2002,0.00652335,National Communication 3
Energy,Transport,CH4,2003,0.0066203,National Communication 3
Energy,Transport,CH4,2004,0.00630175,National Communication 3
Energy,Transport,CH4,2005,0.0059832,National Communication 3
Energy,Transport,CH4,2006,0.0064264,National Communication 3
Energy,Transport,CH4,2007,0.0068696,National Communication 3
Energy,Transport,CH4,2008,0.00854545,National Communication 3
Energy,Transport,CH4,2009,0.0102213,National Communication 3
Energy,Transport,CH4,2010,0.01142625,National Communication 3
Energy,Transport,CH4,2011,0.0126312,National Communication 3
Energy,Transport,CH4,2012,0.01422395,National Communication 3
Energy,Transport,CH4,2013,0.0158167,National Communication 3
Energy,Transport,CH4,2014,0.01757565,National Communication 3
Energy,Transport,CH4,2015,0.0193346,National Communication 3
Energy,Transport,CH4,2016,0.02120435,National Communication 3
Energy,Transport,CH4,2017,0.0230741,National Communication 3
Energy,Transport,CO2,1995,0.5888,National Communication 3
Energy,Transport,CO2,1996,0.6053,National Communication 3
Energy,Transport,CO2,1997,0.6218,National Communication 3
Energy,Transport,CO2,1998,0.72645,National Communication 3
Energy,Transport,CO2,1999,0.8311,National Communication 3
Energy,Transport,CO2,2000,0.83615,National Communication 3
Energy,Transport,CO2,2001,0.8412,National Communication 3
Energy,Transport,CO2,2002,0.8486,National Communication 3
Energy,Transport,CO2,2003,0.856,National Communication 3
Energy,Transport,CO2,2004,0.9076,National Communication 3
Energy,Transport,CO2,2005,0.9592,National Communication 3
Energy,Transport,CO2,2006,1.10755,National Communication 3
Energy,Transport,CO2,2007,1.2559,National Communication 3
Energy,Transport,CO2,2008,1.4651,National Communication 3
Energy,Transport,CO2,2009,1.6743,National Communication 3
Energy,Transport,CO2,2010,1.83695,National Communication 3
Energy,Transport,CO2,2011,1.9996,National Communication 3
Energy,Transport,CO2,2012,2.06245,National Communication 3
Energy,Transport,CO2,2013,2.1253,National Communication 3
Energy,Transport,CO2,2014,2.255,National Communication 3
Energy,Transport,CO2,2015,2.3847,National Communication 3
Energy,Transport,CO2,2016,2.7441,National Communication 3
Energy,Transport,CO2,2017,3.1035,National Communication 3
Energy,Transport,N2O,1995,0.007917,National Communication 3
Energy,Transport,N2O,1996,0.0080535,National Communication 3
Energy,Transport,N2O,1997,0.00819,National Communication 3
Energy,Transport,N2O,1998,0.0096915,National Communication 3
Energy,Transport,N2O,1999,0.011193,National Communication 3
Energy,Transport,N2O,2000,0.011193,National Communication 3
Energy,Transport,N2O,2001,0.011193,National Communication 3
Energy,Transport,N2O,2002,0.0113295,National Communication 3
Energy,Transport,N2O,2003,0.011466,National Communication 3
Energy,Transport,N2O,2004,0.012285,National Communication 3
Energy,Transport,N2O,2005,0.013104,National Communication 3
Energy,Transport,N2O,2006,0.0151515,National Communication 3
Energy,Transport,N2O,2007,0.017199,National Communication 3
Energy,Transport,N2O,2008,0.0200655,National Communication 3
Energy,Transport,N2O,2009,0.022932,National Communication 3
Energy,Transport,N2O,2010,0.025116,National Communication 3
Energy,Transport,N2O,2011,0.0273,National Communication 3
Energy,Transport,N2O,2012,0.0279825,National Communication 3
Energy,Transport,N2O,2013,0.028665,National Communication 3
Energy,Transport,N2O,2014,0.0326235,National Communication 3
Energy,Transport,N2O,2015,0.036582,National Communication 3
Energy,Transport,N2O,2016,0.0391755,National Communication 3
Energy,Transport,N2O,2017,0.041769,National Communication 3
IPPU,Cement production,All GHG,1995,0.098,National Communication 3
IPPU,Cement production,All GHG,1996,0.1008,National Communication 3
IPPU,Cement production,All GHG,1997,0.1036,National Communication 3
IPPU,Cement production,All GHG,1998,0.1064,National Communication 3
IPPU,Cement production,All GHG,1999,0.1092,National Communication 3
IPPU,Cement production,All GHG,2000,0.112,National Communication 3
IPPU,Cement production,All GHG,2001,0.1212,National Communication 3
IPPU,Cement production,All GHG,2002,0.1304,National Communication 3
IPPU,Cement production,All GHG,2003,0.1396,National Communication 3
IPPU,Cement production,All GHG,2004,0.1488,National Communication 3
IPPU,Cement production,All GHG,2005,0.158,National Communication 3
IPPU,Cement production,All GHG,2006,0.178,National Communication 3
IPPU,Cement production,All GHG,2007,0.198,National Communication 3
IPPU,Cement production,All GHG,2008,0.218,National Communication 3
IPPU,Cement production,All GHG,2009,0.238,National Communication 3
IPPU,Cement production,All GHG,2010,0.258,National Communication 3
IPPU,Cement production,All GHG,2011,0.2762,National Communication 3
IPPU,Cement production,All GHG,2012,0.2944,National Communication 3
IPPU,Cement production,All GHG,2013,0.3126,National Communication 3
IPPU,Cement production,All GHG,2014,0.3308,National Communication 3
IPPU,Cement production,All GHG,2015,0.349,National Communication 3
IPPU,Cement production,All GHG,2016,0.3462,National Communication 3
IPPU,Cement production,All GHG,2017,0.3434,National Communication 3
IPPU,Lime production,All GHG,1995,0.022,National Communication 3
IPPU,Lime production,All GHG,1996,0.02432,National Communication 3
IPPU,Lime production,All GHG,1997,0.02664,National Communication 3
IPPU,Lime production,All GHG,1998,0.02896,National Communication 3
IPPU,Lime production,All GHG,1999,0.03128,National Communication 3
IPPU,Lime production,All GHG,2000,0.0336,National Communication 3
IPPU,Lime production,All GHG,2001,0.03578,National Communication 3
IPPU,Lime production,All GHG,2002,0.03796,National Communication 3
IPPU,Lime production,All GHG,2003,0.04014,National Communication 3
IPPU,Lime production,All GHG,2004,0.04232,National Communication 3
IPPU,Lime production,All GHG,2005,0.0445,National Communication 3
IPPU,Lime production,All GHG,2006,0.03868,National Communication 3
IPPU,Lime production,All GHG,2007,0.03286,National Communication 3
IPPU,Lime production,All GHG,2008,0.02704,National Communication 3
IPPU,Lime production,All GHG,2009,0.02122,National Communication 3
IPPU,Lime production,All GHG,2010,0.0154,National Communication 3
IPPU,Lime production,All GHG,2011,0.01356,National Communication 3
IPPU,Lime production,All GHG,2012,0.01172,National Communication 3
IPPU,Lime production,All GHG,2013,0.00988,National Communication 3
IPPU,Lime production,All GHG,2014,0.00804,National Communication 3
IPPU,Lime production,All GHG,2015,0.0062,National Communication 3
IPPU,Lime production,All GHG,2016,0.00625,National Communication 3
IPPU,Lime production,All GHG,2017,0.0063,National Communication 3
IPPU,Lubricant Use,All GHG,1995,1e-06,National Communication 3
IPPU,Lubricant Use,All GHG,1996,1e-06,National Communication 3
IPPU,Lubricant Use,All GHG,1997,1e-06,National Communication 3
IPPU,Lubricant Use,All GHG,1998,1e-06,National Communication 3
IPPU,Lubricant Use,All GHG,1999,1e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2000,1e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2001,1.4e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2002,1.8e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2003,2.2e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2004,2.6e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2005,3e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2006,3.4e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2007,3.8e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2008,4.2e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2009,4.6e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2010,5e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2011,5.8e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2012,6.6e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2013,7.4e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2014,8.2e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2015,9e-06,National Communication 3
IPPU,Lubricant Use,All GHG,2016,1.05e-05,National Communication 3
IPPU,Lubricant Use,All GHG,2017,1.2e-05,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,1995,0.302484,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,1996,0.31315404,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,1997,0.32382408,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,1998,0.33449412,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,1999,0.34516416,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2000,0.3558342,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2001,0.36802774,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2002,0.38022128,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2003,0.39241482,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2004,0.40460836,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2005,0.4168019,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2006,0.42999264,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2007,0.44318338,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2008,0.45637412,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2009,0.46956486,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2010,0.4827556,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2011,0.49676072,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2012,0.51076584,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2013,0.52477096,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2014,0.53877608,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2015,0.5527812,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2016,0.57096625,National Communication 3
Waste,Biological Treatment of Solid Waste,CH4,2017,0.5891513,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,1995,0.178815,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,1996,0.1851486,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,1997,0.1914822,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,1998,0.1978158,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,1999,0.2041494,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2000,0.210483,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2001,0.2176902,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2002,0.2248974,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2003,0.2321046,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2004,0.2393118,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2005,0.246519,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2006,0.2543268,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2007,0.2621346,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2008,0.2699424,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2009,0.2777502,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2010,0.285558,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2011,0.2938026,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2012,0.3020472,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2013,0.3102918,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2014,0.3185364,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2015,0.326781,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2016,0.3375645,National Communication 3
Waste,Biological Treatment of Solid Waste,N2O,2017,0.348348,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,1995,0.0020221,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,1996,0.00254286,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,1997,0.00306362,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,1998,0.00358438,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,1999,0.00410514,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2000,0.0046259,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2001,0.00480318,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2002,0.00498046,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2003,0.00515774,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2004,0.00533502,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2005,0.0055123,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2006,0.00568404,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2007,0.00585578,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2008,0.00602752,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2009,0.00619926,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2010,0.006371,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2011,0.0076175,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2012,0.008864,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2013,0.0101105,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2014,0.011357,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2015,0.0126035,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2016,0.01297745,National Communication 3
Waste,Incineration and Open Burning of Waste,CH4,2017,0.0133514,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,1995,0.002004,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,1996,0.0021152,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,1997,0.0022264,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,1998,0.0023376,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,1999,0.0024488,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2000,0.0025599999999999998,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2001,0.002777,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2002,0.002994,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2003,0.0032110000000000003,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2004,0.003428,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2005,0.003645,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2006,0.0037602,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2007,0.0038754,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2008,0.0039905999999999995,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2009,0.0041058,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2010,0.004221,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2011,0.0047312,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2012,0.0052414,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2013,0.0057516,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2014,0.0062618,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2015,0.006772,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2016,0.0078315,National Communication 3
Waste,Incineration and Open Burning of Waste,CO2,2017,0.008891,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,1995,0.000273,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,1996,0.0003276,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,1997,0.0003822,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,1998,0.0004368,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,1999,0.0004914,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2000,0.000546,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2001,0.0006006,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2002,0.0006552,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2003,0.0007098,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2004,0.0007644,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2005,0.000819,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2006,0.000819,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2007,0.000819,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2008,0.000819,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2009,0.000819,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2010,0.000819,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2011,0.0009828,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2012,0.0011466,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2013,0.0013104,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2014,0.0014742,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2015,0.001638,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2016,0.0017745,National Communication 3
Waste,Incineration and Open Burning of Waste,N2O,2017,0.001911,National Communication 3
Waste,Solid Waste Disposal,All GHG,1995,1.672,National Communication 3
Waste,Solid Waste Disposal,All GHG,1996,1.787272727,National Communication 3
Waste,Solid Waste Disposal,All GHG,1997,1.902545455,National Communication 3
Waste,Solid Waste Disposal,All GHG,1998,2.017818182,National Communication 3
Waste,Solid Waste Disposal,All GHG,1999,2.133090909,National Communication 3
Waste,Solid Waste Disposal,All GHG,2000,2.248363636,National Communication 3
Waste,Solid Waste Disposal,All GHG,2001,2.363636364,National Communication 3
Waste,Solid Waste Disposal,All GHG,2002,2.478909091,National Communication 3
Waste,Solid Waste Disposal,All GHG,2003,2.594181818,National Communication 3
Waste,Solid Waste Disposal,All GHG,2004,2.709454545,National Communication 3
Waste,Solid Waste Disposal,All GHG,2005,2.824727273,National Communication 3
Waste,Solid Waste Disposal,All GHG,2006,2.94,National Communication 3
Waste,Solid Waste Disposal,All GHG,2007,3.055272727,National Communication 3
Waste,Solid Waste Disposal,All GHG,2008,3.170545455,National Communication 3
Waste,Solid Waste Disposal,All GHG,2009,3.285818182,National Communication 3
Waste,Solid Waste Disposal,All GHG,2010,3.401090909,National Communication 3
Waste,Solid Waste Disposal,All GHG,2011,3.516363636,National Communication 3
Waste,Solid Waste Disposal,All GHG,2012,3.631636364,National Communication 3
Waste,Solid Waste Disposal,All GHG,2013,3.746909091,National Communication 3
Waste,Solid Waste Disposal,All GHG,2014,3.862181818,National Communication 3
Waste,Solid Waste Disposal,All GHG,2015,3.977454545,National Communication 3
Waste,Solid Waste Disposal,All GHG,2016,4.092727273,National Communication 3
Waste,Solid Waste Disposal,All GHG,2017,4.208,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,1995,0.3812628,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,1996,0.4033397,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,1997,0.4254166,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,1998,0.4474935,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,1999,0.4695704,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2000,0.4916473,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2001,0.54731876,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2002,0.60299022,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2003,0.65866168,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2004,0.71433314,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2005,0.7700046,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2006,0.84035706,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2007,0.91070952,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2008,0.98106198,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2009,1.05141444,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2010,1.1217669,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2011,1.21837342,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2012,1.31497994,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2013,1.41158646,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2014,1.50819298,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2015,1.6047995,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2016,1.7341585,National Communication 3
Waste,Wastewater Treatment and Discharge,CH4,2017,1.8635175,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,1995,0.187824,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,1996,0.194649,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,1997,0.201474,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,1998,0.208299,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,1999,0.215124,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2000,0.221949,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2001,0.229866,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2002,0.237783,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2003,0.2457,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2004,0.253617,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2005,0.261534,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2006,0.2890524,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2007,0.3165708,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2008,0.3440892,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2009,0.3716076,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2010,0.399126,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2011,0.4084626,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2012,0.4177992,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2013,0.4271358,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2014,0.4364724,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2015,0.445809,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2016,0.459459,National Communication 3
Waste,Wastewater Treatment and Discharge,N2O,2017,0.473109,National Communication 3
