aggregation_category,gas,year,emission_co2e_mt
IPPU,nf3,2003,0.0
IPPU,nf3,2004,0.0
IPPU,nf3,2005,0.0
IPPU,nf3,2006,0.0
IPPU,nf3,2007,0.0
IPPU,nf3,2008,0.0
IPPU,nf3,2009,0.0
IPPU,nf3,2010,0.0
IPPU,nf3,2011,0.0
IPPU,nf3,2012,0.0
IPPU,nf3,2013,0.0
IPPU,nf3,2014,0.0
IPPU,nf3,2015,0.0
IPPU,nf3,2016,0.0
IPPU,nf3,2017,0.0
IPPU,nf3,2018,0.0
IPPU,nf3,2019,0.0
IPPU,pfcs,1995,0.0
IPPU,pfcs,1996,0.0
IPPU,pfcs,1997,0.0
IPPU,pfcs,1998,0.0
IPPU,pfcs,1999,0.0
IPPU,pfcs,2000,0.0
IPPU,pfcs,2001,0.0
IPPU,pfcs,2002,0.0
IPPU,pfcs,2003,0.0
IPPU,pfcs,2004,0.0
IPPU,pfcs,2005,0.0
IPPU,pfcs,2006,0.0
IPPU,pfcs,2007,0.0
IPPU,pfcs,2008,0.0
IPPU,pfcs,2009,0.0
IPPU,pfcs,2010,0.17402
IPPU,pfcs,2011,0.0
IPPU,pfcs,2012,0.0
IPPU,pfcs,2013,0.0
IPPU,pfcs,2014,0.0
IPPU,pfcs,2015,0.0
IPPU,pfcs,2016,0.0
IPPU,pfcs,2017,0.0
IPPU,pfcs,2018,0.0
IPPU,pfcs,2019,0.0
IPPU,sf6,1995,0.0
IPPU,sf6,1996,0.0
IPPU,sf6,1997,0.0
IPPU,sf6,1998,0.0
IPPU,sf6,1999,0.0
IPPU,sf6,2000,0.0
IPPU,sf6,2001,0.0
IPPU,sf6,2002,0.0
IPPU,sf6,2003,0.0
IPPU,sf6,2004,0.0
IPPU,sf6,2005,0.0
IPPU,sf6,2006,0.0
IPPU,sf6,2007,0.0
IPPU,sf6,2008,0.0
IPPU,sf6,2009,0.0
IPPU,sf6,2010,0.0
IPPU,sf6,2011,0.0
IPPU,sf6,2012,0.0
IPPU,sf6,2013,0.0
IPPU,sf6,2014,0.0
IPPU,sf6,2015,0.0
IPPU,sf6,2016,0.0
IPPU,sf6,2017,0.0
IPPU,sf6,2018,0.0
IPPU,sf6,2019,0.0
Industrial Combustion,ch4,1995,0.012109404110559885
Industrial Combustion,ch4,1996,0.012109404110559885
Industrial Combustion,ch4,1997,0.013499126776859504
Industrial Combustion,ch4,1998,0.014166151746802885
Industrial Combustion,ch4,1999,0.013692322793981053
Industrial Combustion,ch4,2000,0.01433030204906983
Industrial Combustion,ch4,2001,0.038308228757728095
Industrial Combustion,ch4,2002,0.02356731339877772
Industrial Combustion,ch4,2003,0.02603655436528102
Industrial Combustion,ch4,2004,0.0285305804077955
Industrial Combustion,ch4,2005,0.03068902833433657
Industrial Combustion,ch4,2006,0.031123399545306917
Industrial Combustion,ch4,2007,0.03506592229813914
Industrial Combustion,ch4,2008,0.046479698071599136
Industrial Combustion,ch4,2009,0.040650029890027264
Industrial Combustion,ch4,2010,0.04225116007752291
Industrial Combustion,ch4,2011,0.042082609389425464
Industrial Combustion,ch4,2012,0.04226665402819389
Industrial Combustion,ch4,2013,0.08454625886951805
Industrial Combustion,ch4,2014,0.08516340006589182
Industrial Combustion,ch4,2015,0.099896763196589
Industrial Combustion,ch4,2016,0.0911099574435437
Industrial Combustion,ch4,2017,0.06445039078133834
Industrial Combustion,ch4,2018,0.08243098872553721
Industrial Combustion,ch4,2019,1.9955397273525157
Industrial Combustion,co2,1995,0.184013
Industrial Combustion,co2,1996,0.184013
Industrial Combustion,co2,1997,0.21989499999999998
Industrial Combustion,co2,1998,0.256784
Industrial Combustion,co2,1999,0.217494
Industrial Combustion,co2,2000,0.19959000000000002
Industrial Combustion,co2,2001,0.19806900000000002
Industrial Combustion,co2,2002,0.20380600000000001
Industrial Combustion,co2,2003,0.244747
Industrial Combustion,co2,2004,0.292604
Industrial Combustion,co2,2005,0.292786
Industrial Combustion,co2,2006,0.341834
Industrial Combustion,co2,2007,0.31989999999999996
Industrial Combustion,co2,2008,0.32349199999999995
Industrial Combustion,co2,2009,0.963117
Industrial Combustion,co2,2010,0.542961
Industrial Combustion,co2,2011,0.41656600000000005
Industrial Combustion,co2,2012,0.65069
Industrial Combustion,co2,2013,0.7319680000000001
Industrial Combustion,co2,2014,0.916691
Industrial Combustion,co2,2015,1.196476
Industrial Combustion,co2,2016,1.2153120000000002
Industrial Combustion,co2,2017,1.2123920000000001
Industrial Combustion,co2,2018,1.107652
Industrial Combustion,co2,2019,1.513437
Industrial Combustion,n2o,1995,0.01596707972665148
Industrial Combustion,n2o,1996,0.01596707972665148
Industrial Combustion,n2o,1997,0.017702753468516543
Industrial Combustion,n2o,1998,0.018853886597938147
Industrial Combustion,n2o,1999,0.01819398347107438
Industrial Combustion,n2o,2000,0.01900048101265823
Industrial Combustion,n2o,2001,0.050570618539786706
Industrial Combustion,n2o,2002,0.030992730337078653
Industrial Combustion,n2o,2003,0.03431714331210191
Industrial Combustion,n2o,2004,0.03792613104524181
Industrial Combustion,n2o,2005,0.040863789473684214
Industrial Combustion,n2o,2006,0.04109120689655174
Industrial Combustion,n2o,2007,0.04647280909090909
Industrial Combustion,n2o,2008,0.06158338983050848
Industrial Combustion,n2o,2009,0.054138217757615036
Industrial Combustion,n2o,2010,0.055909611180904525
Industrial Combustion,n2o,2011,0.055531786372007376
Industrial Combustion,n2o,2012,0.056029812949640295
Industrial Combustion,n2o,2013,0.11196211764705884
Industrial Combustion,n2o,2014,0.11187456852791879
Industrial Combustion,n2o,2015,0.13496608214849923
Industrial Combustion,n2o,2016,0.12142887804878051
Industrial Combustion,n2o,2017,0.08643359016393444
Industrial Combustion,n2o,2018,0.12478504051863859
Industrial Combustion,n2o,2019,0.5337918189860497
Livestock,ch4,1995,12.9871431
Livestock,ch4,1996,12.9871431
Livestock,ch4,1997,13.7861154
Livestock,ch4,1998,14.1855876
Livestock,ch4,1999,14.5852272
Livestock,ch4,2000,14.984811
Livestock,ch4,2001,15.3845622
Livestock,ch4,2002,15.785847899999998
Livestock,ch4,2003,16.1901468
Livestock,ch4,2004,16.5958965
Livestock,ch4,2005,17.0036271
Livestock,ch4,2006,17.4135897
Livestock,ch4,2007,17.824556700000002
Livestock,ch4,2008,19.3463622
Livestock,ch4,2009,19.810925100000002
Livestock,ch4,2010,20.275460099999997
Livestock,ch4,2011,20.739911399999997
Livestock,ch4,2012,21.204474299999998
Livestock,ch4,2013,21.669009300000003
Livestock,ch4,2014,22.1334606
Livestock,ch4,2015,22.597967699999995
Livestock,ch4,2016,23.062446899999994
Livestock,ch4,2017,23.527009800000002
Livestock,ch4,2018,23.527511999999998
Livestock,ch4,2019,24.455996099999997
Livestock,n2o,1995,1.623804
Livestock,n2o,1996,1.623804
Livestock,n2o,1997,1.717989
Livestock,n2o,1998,1.765491
Livestock,n2o,1999,1.814085
Livestock,n2o,2000,1.8626790000000002
Livestock,n2o,2001,1.9112730000000002
Livestock,n2o,2002,1.959867
Livestock,n2o,2003,2.008461
Livestock,n2o,2004,2.057055
Livestock,n2o,2005,2.105922
Livestock,n2o,2006,2.1547889999999996
Livestock,n2o,2007,2.2033829999999996
Livestock,n2o,2008,2.4040379999999995
Livestock,n2o,2009,2.4447150000000004
Livestock,n2o,2010,2.485392
Livestock,n2o,2011,2.526069
Livestock,n2o,2012,2.5667459999999997
Livestock,n2o,2013,2.6074230000000003
Livestock,n2o,2014,2.6481
Livestock,n2o,2015,2.688777
Livestock,n2o,2016,2.7294539999999996
Livestock,n2o,2017,2.770131
Livestock,n2o,2018,2.772315
Livestock,n2o,2019,2.8514850000000003
Other  Combustion,ch4,1995,0.0
Other  Combustion,ch4,1996,0.0
Other  Combustion,ch4,1997,0.0
Other  Combustion,ch4,1998,0.0
Other  Combustion,ch4,1999,0.0
Other  Combustion,ch4,2000,0.0
Other  Combustion,ch4,2001,0.0
Other  Combustion,ch4,2002,0.0
Other  Combustion,ch4,2003,0.0
Other  Combustion,ch4,2004,0.0
Other  Combustion,ch4,2005,0.0
Other  Combustion,ch4,2006,0.0
Other  Combustion,ch4,2007,0.0
Other  Combustion,ch4,2008,0.0
Other  Combustion,ch4,2009,0.0
Other  Combustion,ch4,2010,0.0
Other  Combustion,ch4,2011,0.0
Other  Combustion,ch4,2012,0.0
Other  Combustion,ch4,2013,0.0
Other  Combustion,ch4,2014,0.0
Other  Combustion,ch4,2015,0.0
Other  Combustion,ch4,2016,0.0
Other  Combustion,ch4,2017,0.0
Other  Combustion,ch4,2018,0.0
Other  Combustion,ch4,2019,0.0
Other  Combustion,co2,1995,0.0
Other  Combustion,co2,1996,0.0
Other  Combustion,co2,1997,0.0
Other  Combustion,co2,1998,0.0
Other  Combustion,co2,1999,0.0
Other  Combustion,co2,2000,0.0
Other  Combustion,co2,2001,0.0
Other  Combustion,co2,2002,0.0
Other  Combustion,co2,2003,0.0
Other  Combustion,co2,2004,0.0
Other  Combustion,co2,2005,0.0
Other  Combustion,co2,2006,0.0
Other  Combustion,co2,2007,0.0
Other  Combustion,co2,2008,0.0
Other  Combustion,co2,2009,0.0
Other  Combustion,co2,2010,0.0
Other  Combustion,co2,2011,0.0
Other  Combustion,co2,2012,0.0
Other  Combustion,co2,2013,0.0
Other  Combustion,co2,2014,0.0
Other  Combustion,co2,2015,0.0
Other  Combustion,co2,2016,0.0
Other  Combustion,co2,2017,0.0
Other  Combustion,co2,2018,0.0
Other  Combustion,co2,2019,0.0
Other  Combustion,n2o,1995,0.0
Other  Combustion,n2o,1996,0.0
Other  Combustion,n2o,1997,0.0
Other  Combustion,n2o,1998,0.0
Other  Combustion,n2o,1999,0.0
Other  Combustion,n2o,2000,0.0
Other  Combustion,n2o,2001,0.0
Other  Combustion,n2o,2002,0.0
Other  Combustion,n2o,2003,0.0
Other  Combustion,n2o,2004,0.0
Other  Combustion,n2o,2005,0.0
Other  Combustion,n2o,2006,0.0
Other  Combustion,n2o,2007,0.0
Other  Combustion,n2o,2008,0.0
Other  Combustion,n2o,2009,0.0
Other  Combustion,n2o,2010,0.0
Other  Combustion,n2o,2011,0.0
Other  Combustion,n2o,2012,0.0
Other  Combustion,n2o,2013,0.0
Other  Combustion,n2o,2014,0.0
Other  Combustion,n2o,2015,0.0
Other  Combustion,n2o,2016,0.0
Other  Combustion,n2o,2017,0.0
Other  Combustion,n2o,2018,0.0
Other  Combustion,n2o,2019,0.0
Other Land Use Conversion,co2,1995,0.3057193488337634
Other Land Use Conversion,co2,1996,0.3057193488337634
Other Land Use Conversion,co2,1997,0.3057193488337634
Other Land Use Conversion,co2,1998,0.3057193488337634
Other Land Use Conversion,co2,1999,0.3057193488337634
Other Land Use Conversion,co2,2000,0.3057193488337634
Other Land Use Conversion,co2,2001,0.3057193488337634
Other Land Use Conversion,co2,2002,0.3057193488337634
Other Land Use Conversion,co2,2003,0.3057193488337634
Other Land Use Conversion,co2,2004,0.3057193488337634
Other Land Use Conversion,co2,2005,0.3057193488337634
Other Land Use Conversion,co2,2006,0.3057193488337634
Other Land Use Conversion,co2,2007,0.3057193488337634
Other Land Use Conversion,co2,2008,0.3057193488337634
Other Land Use Conversion,co2,2009,0.3057193488337634
Other Land Use Conversion,co2,2010,0.3057193488337634
Other Land Use Conversion,co2,2011,0.3057193488337634
Other Land Use Conversion,co2,2012,0.3057193488337634
Other Land Use Conversion,co2,2013,0.3057193488337634
Other Land Use Conversion,co2,2014,0.3057193488337634
Other Land Use Conversion,co2,2015,0.3057193488337634
Other Land Use Conversion,co2,2016,0.3057282842518817
Other Land Use Conversion,co2,2017,0.30573721967
Other Land Use Conversion,co2,2018,0.30573721967
Other Land Use Conversion,co2,2019,0.30573721967
Other Not Estimated Conversion,co2,1995,0.45701514896400036
Other Not Estimated Conversion,co2,1996,0.45701514896400036
Other Not Estimated Conversion,co2,1997,0.45701514896400036
Other Not Estimated Conversion,co2,1998,0.45701514896400036
Other Not Estimated Conversion,co2,1999,0.45701514896400036
Other Not Estimated Conversion,co2,2000,0.45701514896400036
Other Not Estimated Conversion,co2,2001,0.45701514896400036
Other Not Estimated Conversion,co2,2002,0.45701514896400036
Other Not Estimated Conversion,co2,2003,0.45701514896400036
Other Not Estimated Conversion,co2,2004,0.45701514896400036
Other Not Estimated Conversion,co2,2005,0.45701514896400036
Other Not Estimated Conversion,co2,2006,0.45701514896400036
Other Not Estimated Conversion,co2,2007,0.45701514896400036
Other Not Estimated Conversion,co2,2008,0.45701514896400036
Other Not Estimated Conversion,co2,2009,0.45701514896400036
Other Not Estimated Conversion,co2,2010,0.45701514896400036
Other Not Estimated Conversion,co2,2011,0.45701514896400036
Other Not Estimated Conversion,co2,2012,0.45701514896400036
Other Not Estimated Conversion,co2,2013,0.45701514896400036
Other Not Estimated Conversion,co2,2014,0.45701514896400036
Other Not Estimated Conversion,co2,2015,0.45701514896400036
Other Not Estimated Conversion,co2,2016,1.0369160119338796
Other Not Estimated Conversion,co2,2017,1.4925977119263725
Other Not Estimated Conversion,co2,2018,2.0124735464191916
Other Not Estimated Conversion,co2,2019,2.5403349402720345
Other Not Estimated Sequestration,co2,1995,-2.493982888709767
Other Not Estimated Sequestration,co2,1996,-2.493982888709767
Other Not Estimated Sequestration,co2,1997,-2.493982888709767
Other Not Estimated Sequestration,co2,1998,-2.493982888709767
Other Not Estimated Sequestration,co2,1999,-2.493982888709767
Other Not Estimated Sequestration,co2,2000,-2.493982888709767
Other Not Estimated Sequestration,co2,2001,-2.493982888709767
Other Not Estimated Sequestration,co2,2002,-2.493982888709767
Other Not Estimated Sequestration,co2,2003,-2.493982888709767
Other Not Estimated Sequestration,co2,2004,-2.493982888709767
Other Not Estimated Sequestration,co2,2005,-2.493982888709767
Other Not Estimated Sequestration,co2,2006,-2.493982888709767
Other Not Estimated Sequestration,co2,2007,-2.493982888709767
Other Not Estimated Sequestration,co2,2008,-2.493982888709767
Other Not Estimated Sequestration,co2,2009,-2.493982888709767
Other Not Estimated Sequestration,co2,2010,-2.493982888709767
Other Not Estimated Sequestration,co2,2011,-2.493982888709767
Other Not Estimated Sequestration,co2,2012,-2.493982888709767
Other Not Estimated Sequestration,co2,2013,-2.493982888709767
Other Not Estimated Sequestration,co2,2014,-2.493982888709767
Other Not Estimated Sequestration,co2,2015,-2.493982888709767
Other Not Estimated Sequestration,co2,2016,-2.4566218630844108
Other Not Estimated Sequestration,co2,2017,-2.2496322235843733
Other Not Estimated Sequestration,co2,2018,-1.3599953447109736
Other Not Estimated Sequestration,co2,2019,-0.6183938038410354
Solid Waste,ch4,1995,3.2374044000000004
Solid Waste,ch4,1996,3.651273
Solid Waste,ch4,1997,4.0280625
Solid Waste,ch4,1998,4.375836
Solid Waste,ch4,1999,4.6995318
Solid Waste,ch4,2000,5.003753400000001
Solid Waste,ch4,2001,5.2917372
Solid Waste,ch4,2002,5.5633437
Solid Waste,ch4,2003,5.8021119
Solid Waste,ch4,2004,6.020401500000001
Solid Waste,ch4,2005,6.2204445
Solid Waste,ch4,2006,6.4038312
Solid Waste,ch4,2007,6.5760579
Solid Waste,ch4,2008,6.760895400000001
Solid Waste,ch4,2009,6.955358400000001
Solid Waste,ch4,2010,7.1572149
Solid Waste,ch4,2011,7.3647351
Solid Waste,ch4,2012,7.2986958
Solid Waste,ch4,2013,7.2798912
Solid Waste,ch4,2014,7.2958779
Solid Waste,ch4,2015,7.3396809
Solid Waste,ch4,2016,7.4160153
Solid Waste,ch4,2017,7.516929599999998
Solid Waste,ch4,2018,7.6473063
Solid Waste,ch4,2019,7.744928399999999
Solid Waste,co2,1995,0.004287
Solid Waste,co2,1996,0.004287
Solid Waste,co2,1997,0.004309
Solid Waste,co2,1998,0.004312000000000001
Solid Waste,co2,1999,0.0043159999999999995
Solid Waste,co2,2000,0.0043230000000000005
Solid Waste,co2,2001,0.004325
Solid Waste,co2,2002,0.004871
Solid Waste,co2,2003,0.0054210000000000005
Solid Waste,co2,2004,0.005953
Solid Waste,co2,2005,0.00677
Solid Waste,co2,2006,0.007461000000000001
Solid Waste,co2,2007,0.0075309999999999995
Solid Waste,co2,2008,0.007552999999999999
Solid Waste,co2,2009,0.007609
Solid Waste,co2,2010,0.0076630000000000005
Solid Waste,co2,2011,0.007719
Solid Waste,co2,2012,0.007773
Solid Waste,co2,2013,0.0038020000000000003
Solid Waste,co2,2014,0.007871000000000001
Solid Waste,co2,2015,0.007893
Solid Waste,co2,2016,0.007899000000000002
Solid Waste,co2,2017,0.007779
Solid Waste,co2,2018,0.008322
Solid Waste,co2,2019,0.007918000000000001
Solid Waste,n2o,1995,0.102648
Solid Waste,n2o,1996,0.102648
Solid Waste,n2o,1997,0.102102
Solid Waste,n2o,1998,0.10182899999999999
Solid Waste,n2o,1999,0.101556
Solid Waste,n2o,2000,0.101556
Solid Waste,n2o,2001,0.101283
Solid Waste,n2o,2002,0.098826
Solid Waste,n2o,2003,0.09664199999999999
Solid Waste,n2o,2004,0.09445799999999999
Solid Waste,n2o,2005,0.09227400000000001
Solid Waste,n2o,2006,0.09009
Solid Waste,n2o,2007,0.09009
Solid Waste,n2o,2008,0.09009
Solid Waste,n2o,2009,0.090363
Solid Waste,n2o,2010,0.090363
Solid Waste,n2o,2011,0.090636
Solid Waste,n2o,2012,0.090636
Solid Waste,n2o,2013,0.090636
Solid Waste,n2o,2014,0.090909
Solid Waste,n2o,2015,0.091182
Solid Waste,n2o,2016,0.091728
Solid Waste,n2o,2017,0.09200100000000001
Solid Waste,n2o,2018,0.09227400000000001
Solid Waste,n2o,2019,0.081354
Transportation,ch4,1995,0.005217299999999999
Transportation,ch4,1996,0.005217299999999999
Transportation,ch4,1997,0.0055242
Transportation,ch4,1998,0.0060263999999999995
Transportation,ch4,1999,0.0065844
Transportation,ch4,2000,0.0062496
Transportation,ch4,2001,0.0064728
Transportation,ch4,2002,0.006668099999999999
Transportation,ch4,2003,0.0065286
Transportation,ch4,2004,0.0063612
Transportation,ch4,2005,0.0059985
Transportation,ch4,2006,0.007030799999999999
Transportation,ch4,2007,0.0069470999999999995
Transportation,ch4,2008,0.0089559
Transportation,ch4,2009,0.010323
Transportation,ch4,2010,0.010908900000000001
Transportation,ch4,2011,0.0127782
Transportation,ch4,2012,0.0163215
Transportation,ch4,2013,0.0166005
Transportation,ch4,2014,0.0181629
Transportation,ch4,2015,0.019083600000000003
Transportation,ch4,2016,0.021929399999999998
Transportation,ch4,2017,0.0232407
Transportation,ch4,2018,0.019529999999999995
Transportation,ch4,2019,0.021064499999999996
Transportation,co2,1995,0.588759
Transportation,co2,1996,0.588759
Transportation,co2,1997,0.621813
Transportation,co2,1998,0.699755
Transportation,co2,1999,0.831057
Transportation,co2,2000,0.8165079999999999
Transportation,co2,2001,0.841155
Transportation,co2,2002,0.85849
Transportation,co2,2003,0.915141
Transportation,co2,2004,0.9643539999999999
Transportation,co2,2005,0.9591949999999999
Transportation,co2,2006,1.187316
Transportation,co2,2007,1.2559360000000002
Transportation,co2,2008,1.501181
Transportation,co2,2009,1.67429
Transportation,co2,2010,1.812856
Transportation,co2,2011,1.999606
Transportation,co2,2012,2.2270620000000005
Transportation,co2,2013,2.179406
Transportation,co2,2014,2.384698
Transportation,co2,2015,2.561885
Transportation,co2,2016,2.9429390000000004
Transportation,co2,2017,3.103528
Transportation,co2,2018,2.623692
Transportation,co2,2019,2.73039
Transportation,n2o,1995,0.007644000000000001
Transportation,n2o,1996,0.007644000000000001
Transportation,n2o,1997,0.00819
Transportation,n2o,1998,0.009282
Transportation,n2o,1999,0.011193
Transportation,n2o,2000,0.010920000000000001
Transportation,n2o,2001,0.011193
Transportation,n2o,2002,0.011193
Transportation,n2o,2003,0.012284999999999999
Transportation,n2o,2004,0.013104
Transportation,n2o,2005,0.013104
Transportation,n2o,2006,0.01638
Transportation,n2o,2007,0.017471999999999998
Transportation,n2o,2008,0.020202
Transportation,n2o,2009,0.023205
Transportation,n2o,2010,0.024843
Transportation,n2o,2011,0.0273
Transportation,n2o,2012,0.03003
Transportation,n2o,2013,0.029211
Transportation,n2o,2014,0.032214000000000007
Transportation,n2o,2015,0.034671
Transportation,n2o,2016,0.039585
Transportation,n2o,2017,0.041769
Transportation,n2o,2018,0.019929000000000002
Transportation,n2o,2019,0.021567
Wastewater Treatment,ch4,1995,3.1424606999999996
Wastewater Treatment,ch4,1996,3.2069934
Wastewater Treatment,ch4,1997,3.3394904999999997
Wastewater Treatment,ch4,1998,3.4397631000000004
Wastewater Treatment,ch4,1999,3.5412912
Wastewater Treatment,ch4,2000,4.1168682
Wastewater Treatment,ch4,2001,3.6695754000000003
Wastewater Treatment,ch4,2002,3.9397032
Wastewater Treatment,ch4,2003,4.0576365
Wastewater Treatment,ch4,2004,4.1770764
Wastewater Treatment,ch4,2005,4.359933
Wastewater Treatment,ch4,2006,4.5190188
Wastewater Treatment,ch4,2007,4.694063399999999
Wastewater Treatment,ch4,2008,5.066054100000001
Wastewater Treatment,ch4,2009,5.595345
Wastewater Treatment,ch4,2010,5.5702907999999995
Wastewater Treatment,ch4,2011,5.6618865
Wastewater Treatment,ch4,2012,5.9825133
Wastewater Treatment,ch4,2013,6.153177599999999
Wastewater Treatment,ch4,2014,6.691452299999999
Wastewater Treatment,ch4,2015,6.783131699999999
Wastewater Treatment,ch4,2016,7.0579187999999995
Wastewater Treatment,ch4,2017,7.3403505000000004
Wastewater Treatment,ch4,2018,7.6307895
Wastewater Treatment,ch4,2019,5.2551324
Wastewater Treatment,n2o,1995,0.20420400000000002
Wastewater Treatment,n2o,1996,0.210756
Wastewater Treatment,n2o,1997,0.21730800000000003
Wastewater Treatment,n2o,1998,0.22386
Wastewater Treatment,n2o,1999,0.230412
Wastewater Treatment,n2o,2000,0.236964
Wastewater Treatment,n2o,2001,0.24488100000000002
Wastewater Treatment,n2o,2002,0.252525
Wastewater Treatment,n2o,2003,0.260442
Wastewater Treatment,n2o,2004,0.268086
Wastewater Treatment,n2o,2005,0.27573000000000003
Wastewater Treatment,n2o,2006,0.284466
Wastewater Treatment,n2o,2007,0.293202
Wastewater Treatment,n2o,2008,0.30193800000000004
Wastewater Treatment,n2o,2009,0.31040100000000004
Wastewater Treatment,n2o,2010,0.319137
Wastewater Treatment,n2o,2011,0.32923800000000003
Wastewater Treatment,n2o,2012,0.33933900000000006
Wastewater Treatment,n2o,2013,0.349713
Wastewater Treatment,n2o,2014,0.359814
Wastewater Treatment,n2o,2015,0.36991500000000005
Wastewater Treatment,n2o,2016,0.383565
Wastewater Treatment,n2o,2017,0.410865
Wastewater Treatment,n2o,2018,0.410865
Wastewater Treatment,n2o,2019,0.424515
Wetlands,ch4,1995,0.0
Wetlands,ch4,1996,0.0
Wetlands,ch4,1997,0.0
Wetlands,ch4,1998,0.0
Wetlands,ch4,1999,0.0
Wetlands,ch4,2000,0.0
Wetlands,ch4,2001,0.0
Wetlands,ch4,2002,0.0
Wetlands,ch4,2003,0.0
Wetlands,ch4,2004,0.0
Wetlands,ch4,2005,0.0
Wetlands,ch4,2006,0.0
Wetlands,ch4,2007,0.0
Wetlands,ch4,2008,0.0
Wetlands,ch4,2009,0.0
Wetlands,ch4,2010,0.0
Wetlands,ch4,2011,0.0
Wetlands,ch4,2012,0.0
Wetlands,ch4,2013,0.0
Wetlands,ch4,2014,0.0
Wetlands,ch4,2015,0.0
Wetlands,ch4,2016,0.0
Wetlands,ch4,2017,0.0
Wetlands,ch4,2018,0.0
Wetlands,ch4,2019,0.0
Wetlands,co2,1995,0.0
Wetlands,co2,1996,0.0
Wetlands,co2,1997,0.0
Wetlands,co2,1998,0.0
Wetlands,co2,1999,0.0
Wetlands,co2,2000,0.0
Wetlands,co2,2001,0.0
Wetlands,co2,2002,0.0
Wetlands,co2,2003,0.0
Wetlands,co2,2004,0.0
Wetlands,co2,2005,0.0
Wetlands,co2,2006,0.0
Wetlands,co2,2007,0.0
Wetlands,co2,2008,0.0
Wetlands,co2,2009,0.0
Wetlands,co2,2010,0.0
Wetlands,co2,2011,0.0
Wetlands,co2,2012,0.0
Wetlands,co2,2013,0.0
Wetlands,co2,2014,0.0
Wetlands,co2,2015,0.0
Wetlands,co2,2016,0.0
Wetlands,co2,2017,0.0
Wetlands,co2,2018,0.0
Wetlands,co2,2019,0.0
